timestamp,coin,open,close,high,low,volume,datetime
1606780800000,BTG,9.6665,9.6023,9.6665,9.5209,436.27169104999996,2020-12-01 00:00:00
1606791600000,BTG,9.602,9.44,9.602,9.3704,243.35941787,2020-12-01 03:00:00
1606802400000,BTG,9.4441,9.6019,9.6019,9.4426,230.80703297,2020-12-01 06:00:00
1606813200000,BTG,9.5016,9.461,9.6357,9.3617,51.29106076,2020-12-01 09:00:00
1606824000000,BTG,9.3618,9.171,9.3623,8.8308,1310.73891158,2020-12-01 12:00:00
1606834800000,BTG,9.3899,9.1278,9.4014,9.0891,958.52219886,2020-12-01 15:00:00
1606845600000,BTG,9.0516,9.0571,9.1817,8.9855,2031.66608111,2020-12-01 18:00:00
1606856400000,BTG,9.1976,9.0677,9.2899,9.0677,410.35488261,2020-12-01 21:00:00
1606867200000,BTG,8.9656,8.9536,9.0257,8.9536,54.85651512,2020-12-02 00:00:00
1606878000000,BTG,8.9165,8.8586,8.9465,8.8583,39.15744329,2020-12-02 03:00:00
1606888800000,BTG,8.9903,8.9833,9.1261,8.9499,136.6468634,2020-12-02 06:00:00
1606899600000,BTG,9.1564,9.0465,9.2231,8.97,708.71614412,2020-12-02 09:00:00
1606910400000,BTG,9.0279,9.0814,9.1824,9.0122,23.26822938,2020-12-02 12:00:00
1606921200000,BTG,9.0665,8.9601,9.1584,8.9006,210.93279669,2020-12-02 15:00:00
1606932000000,BTG,9.1239,9.0699,9.1239,9.0699,3.9299890800000004,2020-12-02 18:00:00
1606942800000,BTG,9.0271,9.1757,9.3038,9.0271,269.93849193,2020-12-02 21:00:00
1606953600000,BTG,9.2923,9.5378,9.8796,9.2923,1858.35646993,2020-12-03 00:00:00
1606964400000,BTG,9.7239,9.3653,9.724,9.3653,628.23911122,2020-12-03 03:00:00
1606975200000,BTG,9.3758,9.48,9.48,9.2986,84.26178969,2020-12-03 06:00:00
1606986000000,BTG,9.438,9.664,9.753,9.3261,715.15081569,2020-12-03 09:00:00
1606996800000,BTG,9.5474,9.4623,9.5661,9.4623,93.31879121,2020-12-03 12:00:00
1607007600000,BTG,9.4706,9.3885,9.4706,9.3885,6.7147396,2020-12-03 15:00:00
1607018400000,BTG,9.3073,9.4422,9.4806,9.3073,5.88448399,2020-12-03 18:00:00
1607029200000,BTG,9.3858,9.3858,9.3858,9.3858,1.0,2020-12-03 21:00:00
1607040000000,BTG,9.3073,9.3073,9.3073,9.3073,6.9441182,2020-12-04 00:00:00
1607050800000,BTG,9.1868,9.1751,9.2447,9.1751,121.07869729000001,2020-12-04 03:00:00
1607061600000,BTG,9.1389,9.779,9.7871,9.1278,8947.11159836,2020-12-04 06:00:00
1607072400000,BTG,9.759,9.179,9.7998,9.0201,5707.48159712,2020-12-04 09:00:00
1607083200000,BTG,9.1792,9.391,9.5825,9.1792,543.96668628,2020-12-04 12:00:00
1607094000000,BTG,9.3868,9.2531,9.3965,9.2211,61.18180145,2020-12-04 15:00:00
1607104800000,BTG,9.2909,9.5629,9.8,9.2909,1575.59461177,2020-12-04 18:00:00
1607115600000,BTG,9.5232,9.1302,9.5232,9.1302,284.61116535,2020-12-04 21:00:00
1607126400000,BTG,9.114,9.3639,9.3639,9.0181,362.45041996000003,2020-12-05 00:00:00
1607137200000,BTG,9.1778,9.1761,9.1778,9.1761,50.0,2020-12-05 03:00:00
1607158800000,BTG,9.3122,9.2518,9.3122,9.2365,13.0562933,2020-12-05 09:00:00
1607169600000,BTG,9.313,9.2404,9.4432,9.2404,558.30560757,2020-12-05 12:00:00
1607180400000,BTG,9.3807,9.2791,9.4733,9.271,199.56870431,2020-12-05 15:00:00
1607191200000,BTG,9.4307,9.3212,9.4307,9.3212,15.76856949,2020-12-05 18:00:00
1607202000000,BTG,9.2525,9.2731,9.3477,9.2525,53.36089779,2020-12-05 21:00:00
1607212800000,BTG,9.3814,9.3538,9.3814,9.3273,373.83697996,2020-12-06 00:00:00
1607234400000,BTG,9.2675,9.2934,9.2934,9.2491,81.38679419,2020-12-06 06:00:00
1607245200000,BTG,9.1565,9.1482,9.1751,9.126,14.74370571,2020-12-06 09:00:00
1607256000000,BTG,9.1909,9.2036,9.2036,9.175,24.39963178,2020-12-06 12:00:00
1607266800000,BTG,9.2549,9.1523,9.3173,9.1523,15.46019483,2020-12-06 15:00:00
1607277600000,BTG,9.2204,9.1185,9.23,9.1055,58.16352404,2020-12-06 18:00:00
1607288400000,BTG,9.219,9.2705,9.3999,9.1353,332.11731121,2020-12-06 21:00:00
1607310000000,BTG,9.3859,9.3859,9.3859,9.3859,5.0,2020-12-07 03:00:00
1607320800000,BTG,9.3218,9.3218,9.3218,9.3218,1.58441528,2020-12-07 06:00:00
1607331600000,BTG,9.1932,9.2,9.2498,9.1929,112.52832045,2020-12-07 09:00:00
1607342400000,BTG,9.1211,9.1441,9.1441,9.1211,4.748426,2020-12-07 12:00:00
1607353200000,BTG,9.244,9.13,9.2499,9.1297,115.63565416,2020-12-07 15:00:00
1607364000000,BTG,9.1,9.0518,9.1303,9.0287,387.53847364,2020-12-07 18:00:00
1607385600000,BTG,9.1408,9.2478,9.4359,9.1408,830.21408738,2020-12-08 00:00:00
1607407200000,BTG,9.2244,9.0974,9.2244,9.0974,316.40687228,2020-12-08 06:00:00
1607418000000,BTG,9.095,9.0122,9.0957,8.8641,408.23179589,2020-12-08 09:00:00
1607428800000,BTG,8.86,8.82,8.8859,8.6583,254.93941591,2020-12-08 12:00:00
1607439600000,BTG,8.8716,8.7654,8.8718,8.7654,267.5452419,2020-12-08 15:00:00
1607450400000,BTG,8.7793,8.7642,8.8161,8.7642,7.197037870000001,2020-12-08 18:00:00
1607461200000,BTG,8.6999,8.5614,8.6999,8.4056,556.78695063,2020-12-08 21:00:00
1607472000000,BTG,8.5284,8.3009,8.5284,8.3009,424.89625486,2020-12-09 00:00:00
1607482800000,BTG,8.445,8.306,8.4964,8.306,326.08873875,2020-12-09 03:00:00
1607493600000,BTG,8.3888,8.1528,8.3888,8.1528,143.98311561,2020-12-09 06:00:00
1607504400000,BTG,8.2591,8.3647,8.45,8.1502,1684.90954752,2020-12-09 09:00:00
1607515200000,BTG,8.5374,8.472,8.5914,8.4218,68.92176578,2020-12-09 12:00:00
1607526000000,BTG,8.5957,8.5044,8.5957,8.4323,468.29084675,2020-12-09 15:00:00
1607536800000,BTG,8.5,8.594,8.609,8.4514,242.83505201000003,2020-12-09 18:00:00
1607547600000,BTG,8.5225,8.6825,8.7403,8.5225,572.2962168500001,2020-12-09 21:00:00
1607569200000,BTG,8.4923,8.499,8.499,8.4923,1.199,2020-12-10 03:00:00
1607580000000,BTG,8.487,8.3891,8.487,8.3,62.734243049999996,2020-12-10 06:00:00
1607590800000,BTG,8.3892,8.3104,8.3892,8.3104,28.90179996,2020-12-10 09:00:00
1607601600000,BTG,8.3446,8.3156,8.3637,8.3156,179.25183537,2020-12-10 12:00:00
1607612400000,BTG,8.3157,8.3489,8.4715,8.272,860.9774271,2020-12-10 15:00:00
1607623200000,BTG,8.3792,8.3342,8.3873,8.3342,95.43230379,2020-12-10 18:00:00
1607634000000,BTG,8.33,8.3119,8.4138,8.2902,76.80659753,2020-12-10 21:00:00
1607644800000,BTG,8.2543,8.1724,8.3343,8.0742,421.18266889,2020-12-11 00:00:00
1607655600000,BTG,8.0874,8.1083,8.1569,8.0806,2.39410416,2020-12-11 03:00:00
1607666400000,BTG,8.1,8.0956,8.2473,8.0817,971.46296524,2020-12-11 06:00:00
1607677200000,BTG,8.0144,8.0003,8.0145,8.0003,161.49290455,2020-12-11 09:00:00
1607688000000,BTG,8.0611,8.2342,8.2342,8.0585,153.95002514,2020-12-11 12:00:00
1607709600000,BTG,8.1669,8.1669,8.1669,8.1669,18.22604,2020-12-11 18:00:00
1607720400000,BTG,8.1408,8.141,8.1414,8.1408,344.80332704,2020-12-11 21:00:00
