timestamp,coin,open,close,high,low,volume,datetime
1619082000000,ICE,4.55,7.1905,12.0,4.55,5024.81233665,2021-04-22 09:00:00
1619092800000,ICE,7.1893,7.2371,7.4056,7.071,18637.26963914,2021-04-22 12:00:00
1619103600000,ICE,7.2375,7.1847,7.3931,7.1494,14197.54999247,2021-04-22 15:00:00
1619114400000,ICE,7.1907,6.0204,7.2027,6.0204,3515.12841283,2021-04-22 18:00:00
1619125200000,ICE,6.0769,6.0683,6.1541,5.8356,535.87964052,2021-04-22 21:00:00
1619136000000,ICE,6.0384,5.4625,6.1856,5.2631,9794.88246964,2021-04-23 00:00:00
1619146800000,ICE,5.47,5.0909,5.6018,4.848,8757.96255672,2021-04-23 03:00:00
1619157600000,ICE,5.0903,5.237,5.2749,4.683,5236.77252045,2021-04-23 06:00:00
1619168400000,ICE,5.2546,5.4935,5.6191,5.0811,4139.07933398,2021-04-23 09:00:00
1619179200000,ICE,5.4935,5.486,5.7287,5.2464,5354.34549074,2021-04-23 12:00:00
1619190000000,ICE,5.486,5.3467,5.5999,5.2579,3570.80664794,2021-04-23 15:00:00
1619200800000,ICE,5.3467,5.6589,5.8999,5.3416,3464.42480338,2021-04-23 18:00:00
1619211600000,ICE,5.6627,5.6022,5.7975,5.4957,3157.87412725,2021-04-23 21:00:00
1619222400000,ICE,5.6022,5.4958,5.6046,5.3249,3395.49629428,2021-04-24 00:00:00
1619233200000,ICE,5.4958,5.6455,5.6733,5.458,1760.75523148,2021-04-24 03:00:00
1619244000000,ICE,5.6455,5.5222,5.9274,5.3824,1917.93077365,2021-04-24 06:00:00
1619254800000,ICE,5.5215,5.2078,5.5234,5.1616,3184.15925982,2021-04-24 09:00:00
1619265600000,ICE,5.2078,5.2081,5.3091,5.1324,1499.71603417,2021-04-24 12:00:00
1619276400000,ICE,5.2081,5.0452,5.2818,4.8614,3868.16709674,2021-04-24 15:00:00
1619287200000,ICE,5.0452,5.0822,5.2609,5.0016,2730.52899483,2021-04-24 18:00:00
1619298000000,ICE,5.0843,5.0005,5.0913,4.8719,1705.32401936,2021-04-24 21:00:00
1619308800000,ICE,5.0005,5.0398,5.3585,4.9572,888.81405549,2021-04-25 00:00:00
1619319600000,ICE,5.0398,4.982,5.042,4.9508,652.84340537,2021-04-25 03:00:00
1619330400000,ICE,4.982,4.9381,4.984,4.8,1970.69103831,2021-04-25 06:00:00
1619341200000,ICE,4.9362,5.0773,5.0796,4.8662,1705.28744173,2021-04-25 09:00:00
1619352000000,ICE,5.0773,5.2432,5.2484,5.0432,1569.4925825,2021-04-25 12:00:00
1619362800000,ICE,5.2495,5.2872,5.5661,5.2065,2448.68325507,2021-04-25 15:00:00
1619373600000,ICE,5.2872,4.9761,5.2894,4.9402,2987.86753414,2021-04-25 18:00:00
1619384400000,ICE,4.9761,4.5754,4.9781,4.57,146.07348854,2021-04-25 21:00:00
1619395200000,ICE,4.69,4.7497,4.978,4.5754,2712.51077797,2021-04-26 00:00:00
1619406000000,ICE,4.7497,4.861,4.8749,4.7438,1835.17261482,2021-04-26 03:00:00
1619416800000,ICE,4.862,4.9287,4.9897,4.8024,1989.50270122,2021-04-26 06:00:00
1619427600000,ICE,4.9287,5.1443,5.1498,4.9276,1515.5453890000001,2021-04-26 09:00:00
1619438400000,ICE,5.1443,4.9979,5.1444,4.973,1457.39279534,2021-04-26 12:00:00
