timestamp,coin,open,close,high,low,volume,datetime
1626685200000,TERRAUST,1.005,1.0,1.005,0.9995,349.03784377,2021-07-19 09:00:00
1626696000000,TERRAUST,1.001,1.001,1.001,1.001,0.26565276,2021-07-19 12:00:00
1626706800000,TERRAUST,1.001,1.001,1.001,1.001,156.031801,2021-07-19 15:00:00
1626717600000,TERRAUST,1.001,1.001,1.001,1.001,247.989923,2021-07-19 18:00:00
1626739200000,TERRAUST,1.0009,1.0002,1.0009,1.0001,10015.26718248,2021-07-20 00:00:00
1626760800000,TERRAUST,1.0,1.0023,1.0023,1.0,4350.05102615,2021-07-20 06:00:00
1626782400000,TERRAUST,1.0019,1.0019,1.0019,1.0019,1.50966593,2021-07-20 12:00:00
1626814800000,TERRAUST,1.0,1.0019,1.0019,1.0,15.06969258,2021-07-20 21:00:00
1626836400000,TERRAUST,1.001,1.0019,1.0019,1.0001,27.3419058,2021-07-21 03:00:00
1626858000000,TERRAUST,1.0,1.0019,1.0019,0.9996,220.58905375,2021-07-21 09:00:00
1626868800000,TERRAUST,1.0019,1.0019,1.0019,1.0019,71.1312571,2021-07-21 12:00:00
1626879600000,TERRAUST,1.0019,1.0019,1.0019,1.0019,14.828019789999999,2021-07-21 15:00:00
1626890400000,TERRAUST,1.0019,1.0019,1.0019,1.0019,1000.0,2021-07-21 18:00:00
1626901200000,TERRAUST,1.0001,1.0019,1.0019,1.0001,28.54435101,2021-07-21 21:00:00
1626922800000,TERRAUST,1.0019,1.0021,1.0021,1.0019,2485.0,2021-07-22 03:00:00
1626933600000,TERRAUST,1.0001,1.0021,1.0021,1.0001,32.71622174,2021-07-22 06:00:00
1626966000000,TERRAUST,1.0001,1.0021,1.0021,1.0001,27.97004964,2021-07-22 15:00:00
1626998400000,TERRAUST,1.0021,1.0021,1.0021,1.0021,4.8416641,2021-07-23 00:00:00
1627052400000,TERRAUST,1.0001,1.0021,1.0021,1.0001,39.96932424,2021-07-23 15:00:00
1627063200000,TERRAUST,1.0001,1.0021,1.0021,1.0,16.25457925,2021-07-23 18:00:00
1627084800000,TERRAUST,1.0021,1.0021,1.0021,1.0001,44.72263068,2021-07-24 00:00:00
1627106400000,TERRAUST,1.0021,1.0021,1.0021,1.0021,100.0,2021-07-24 06:00:00
1627128000000,TERRAUST,1.0001,1.0016,1.0016,0.9993,6020.75735588,2021-07-24 12:00:00
1627138800000,TERRAUST,1.0001,1.0001,1.0016,1.0001,306.40560419,2021-07-24 15:00:00
1627149600000,TERRAUST,1.0006,1.0016,1.0016,1.0001,700.80805217,2021-07-24 18:00:00
1627182000000,TERRAUST,1.0001,1.0016,1.0016,1.0001,104.38606519000001,2021-07-25 03:00:00
1627192800000,TERRAUST,1.0016,1.0016,1.0016,0.9997,211.1039745,2021-07-25 06:00:00
1627257600000,TERRAUST,1.0016,1.0016,1.0016,1.0016,10.872762940000001,2021-07-26 00:00:00
1627300800000,TERRAUST,0.99995,1.0001,1.0001,0.9999,10000.54166113,2021-07-26 12:00:00
1627311600000,TERRAUST,1.0001,1.0001,1.0001,1.0001,556.0704047199999,2021-07-26 15:00:00
1627322400000,TERRAUST,1.0001,1.0001,1.0001,1.0001,0.242388,2021-07-26 18:00:00
1627333200000,TERRAUST,0.9999,1.0001,1.0001,0.9999,0.50735,2021-07-26 21:00:00
1627344000000,TERRAUST,1.0,1.0001,1.0001,1.0,34512.02857738,2021-07-27 00:00:00
1627354800000,TERRAUST,1.0001,1.0001,1.0001,1.0001,220.851793,2021-07-27 03:00:00
1627376400000,TERRAUST,1.0001,1.0001,1.0001,1.0001,1.0,2021-07-27 09:00:00
1627387200000,TERRAUST,1.0001,1.0001,1.0001,1.0001,5.11756977,2021-07-27 12:00:00
1627408800000,TERRAUST,0.9999,1.0001,1.0001,0.9999,5.184410519999999,2021-07-27 18:00:00
1627419600000,TERRAUST,1.0001,1.0001,1.0001,1.0001,4.95866592,2021-07-27 21:00:00
1627495200000,TERRAUST,0.99991,1.0001,1.0001,0.99991,5.05510388,2021-07-28 18:00:00
1627549200000,TERRAUST,1.0,1.0001,1.0001,0.99991,2575.55877851,2021-07-29 09:00:00
1627581600000,TERRAUST,1.0001,1.0001,1.0001,1.0001,705.0,2021-07-29 18:00:00
1627603200000,TERRAUST,1.0001,1.0001,1.0001,1.0001,4.74618287,2021-07-30 00:00:00
1627614000000,TERRAUST,1.0001,1.0001,1.0001,1.0001,32934.0,2021-07-30 03:00:00
1627668000000,TERRAUST,1.0,1.0001,1.0001,1.0,8.31884883,2021-07-30 18:00:00
1627678800000,TERRAUST,1.0,1.0001,1.0001,1.0,50.03317934,2021-07-30 21:00:00
