timestamp,coin,open,close,high,low,volume,datetime
1606867200000,LYM,0.00183,0.0016404,0.00183,0.0015859,624263.20671087,2020-12-02 00:00:00
1606888800000,LYM,0.0016602,0.00179,0.00179,0.0016502,2147326.24026683,2020-12-02 06:00:00
1606910400000,LYM,0.00179,0.00192,0.00192,0.0017004,250326.4368363,2020-12-02 12:00:00
1606953600000,LYM,0.00167,0.00167,0.00167,0.00167,38425.5948,2020-12-03 00:00:00
1607018400000,LYM,0.00181,0.00181,0.00181,0.00181,44363.51515999,2020-12-03 18:00:00
1607061600000,LYM,0.0016716,0.0016716,0.0016716,0.0016716,1277.86408772,2020-12-04 06:00:00
1607083200000,LYM,0.00178,0.00178,0.00178,0.00178,1275.308359,2020-12-04 12:00:00
1607191200000,LYM,0.00193,0.0020632,0.0020632,0.00193,255070.65228039,2020-12-05 18:00:00
1607234400000,LYM,0.0017608,0.0017608,0.0017608,0.0017608,1057.71271458,2020-12-06 06:00:00
1607947200000,LYM,0.0017978,0.0017978,0.0017978,0.0017978,22999.99999976,2020-12-14 12:00:00
1608012000000,LYM,0.00186,0.00181,0.00186,0.00181,40000.0,2020-12-15 06:00:00
1608033600000,LYM,0.00203,0.0023899,0.0023899,0.00203,220846.71276845998,2020-12-15 12:00:00
1608055200000,LYM,0.0023502,0.0023503,0.0023899,0.0023502,6480.036363589999,2020-12-15 18:00:00
1608076800000,LYM,0.00255,0.00255,0.00255,0.00255,13000.0,2020-12-16 00:00:00
1608098400000,LYM,0.00255,0.00255,0.00255,0.00255,5000.0,2020-12-16 06:00:00
1608120000000,LYM,0.00255,0.0025605,0.0028791,0.0024295,158878.50208445,2020-12-16 12:00:00
1608163200000,LYM,0.0028791,0.0028791,0.0028791,0.0028791,1000.0,2020-12-17 00:00:00
1608206400000,LYM,0.0028,0.0028,0.0028,0.0028,9995.276598,2020-12-17 12:00:00
1608249600000,LYM,0.0026949,0.002848,0.002848,0.0026949,2852.0,2020-12-18 00:00:00
1608271200000,LYM,0.003,0.00315,0.00315,0.003,7990.84697059,2020-12-18 06:00:00
1608292800000,LYM,0.0030928,0.0030983,0.0030983,0.0029787,3741.75,2020-12-18 12:00:00
1608400800000,LYM,0.0031294,0.0032964,0.0032964,0.0031294,40662.0040658,2020-12-19 18:00:00
1608422400000,LYM,0.00333,0.0034,0.0034,0.00333,69325.975701,2020-12-20 00:00:00
1608465600000,LYM,0.0033874,0.0033874,0.0033874,0.0033874,4075.0,2020-12-20 12:00:00
1608508800000,LYM,0.0029,0.0025809,0.0029,0.0025809,30395.653441000002,2020-12-21 00:00:00
1608530400000,LYM,0.00274,0.00274,0.00274,0.00274,36555.78192,2020-12-21 06:00:00
1608638400000,LYM,0.00272,0.00272,0.00272,0.00272,56618.535999989996,2020-12-22 12:00:00
1608660000000,LYM,0.003,0.003,0.003,0.003,904.571207,2020-12-22 18:00:00
1608746400000,LYM,0.003,0.003,0.003,0.003,993.857779,2020-12-23 18:00:00
1609005600000,LYM,0.00293,0.00293,0.00293,0.00293,1615.832462,2020-12-26 18:00:00
1609027200000,LYM,0.0024879,0.0024607,0.0024879,0.0024607,90000.0,2020-12-27 00:00:00
1609048800000,LYM,0.0028308,0.0028308,0.0028308,0.0028308,4990.0,2020-12-27 06:00:00
1609178400000,LYM,0.003,0.0034,0.0034,0.003,180392.35781186,2020-12-28 18:00:00
1609200000000,LYM,0.0034,0.0025594,0.0034,0.0025594,2281.72891574,2020-12-29 00:00:00
1609588800000,LYM,0.00339,0.00339,0.00339,0.00339,7834.107448000001,2021-01-02 12:00:00
1609610400000,LYM,0.00265,0.0026158,0.00265,0.0026158,39447.52576,2021-01-02 18:00:00
1609632000000,LYM,0.0026,0.0026,0.0026,0.0026,1960.11,2021-01-03 00:00:00
1609675200000,LYM,0.0026527,0.0026527,0.0026527,0.0026527,9990.0,2021-01-03 12:00:00
1609740000000,LYM,0.003,0.00265,0.003,0.00265,2097.8,2021-01-04 06:00:00
1609761600000,LYM,0.00265,0.00265,0.00265,0.00265,4174.066752,2021-01-04 12:00:00
1609783200000,LYM,0.0026,0.00241,0.0026,0.00241,107291.75862899999,2021-01-04 18:00:00
1609848000000,LYM,0.0029,0.0029,0.0029,0.0029,1000.0,2021-01-05 12:00:00
1609869600000,LYM,0.0024142,0.0024142,0.0024142,0.0024142,9980.0,2021-01-05 18:00:00
1609956000000,LYM,0.0029,0.0024598,0.0030291,0.0024598,11214.01729056,2021-01-06 18:00:00
1609999200000,LYM,0.0031,0.0026151,0.0032068,0.0026151,22911.516547,2021-01-07 06:00:00
1610020800000,LYM,0.0026028,0.0026028,0.0026028,0.0026028,20000.561513,2021-01-07 12:00:00
1610042400000,LYM,0.0026,0.0026,0.0026,0.0026,1497.0,2021-01-07 18:00:00
1610064000000,LYM,0.0026,0.002522,0.0026,0.002522,3191.6,2021-01-08 00:00:00
1610128800000,LYM,0.0025396,0.0025396,0.0025396,0.0025396,1745.0,2021-01-08 18:00:00
1610172000000,LYM,0.0025438,0.0025438,0.0025438,0.0025438,499.5,2021-01-09 06:00:00
1610215200000,LYM,0.0027,0.0027,0.0027,0.0027,1260.0,2021-01-09 18:00:00
1610280000000,LYM,0.0026099,0.0024258,0.0026099,0.00241,69649.72931667,2021-01-10 12:00:00
1610344800000,LYM,0.002351,0.00234,0.002351,0.00234,37223.443920000005,2021-01-11 06:00:00
1610366400000,LYM,0.00234,0.0026777,0.0026777,0.0020668,17628.03352313,2021-01-11 12:00:00
1610388000000,LYM,0.0027,0.0027,0.0027143,0.0027,9706.839538,2021-01-11 18:00:00
1610452800000,LYM,0.0026889,0.0026889,0.0026889,0.0026889,4535.551461,2021-01-12 12:00:00
1610496000000,LYM,0.0021275,0.0021275,0.0021275,0.0021275,1197.6,2021-01-13 00:00:00
1610539200000,LYM,0.00268,0.00268,0.00268,0.00268,38904.0,2021-01-13 12:00:00
1610560800000,LYM,0.00268,0.0022283,0.0027,0.0022283,128227.41283335,2021-01-13 18:00:00
1610625600000,LYM,0.0027,0.0031,0.0031,0.0027,50352.23868077,2021-01-14 12:00:00
1610647200000,LYM,0.0031,0.00315,0.00315,0.0031,147029.45243511,2021-01-14 18:00:00
1610690400000,LYM,0.0027287,0.0027287,0.0027287,0.0027287,4526.480358,2021-01-15 06:00:00
1610733600000,LYM,0.00328,0.00328,0.00328,0.00328,1034.349139,2021-01-15 18:00:00
1610755200000,LYM,0.00328,0.0036,0.0036,0.00328,20000.0,2021-01-16 00:00:00
1610798400000,LYM,0.0035735,0.0035735,0.0035735,0.0035735,904.0,2021-01-16 12:00:00
1610820000000,LYM,0.0027287,0.0027287,0.0027287,0.0027287,3598.24286055,2021-01-16 18:00:00
1610992800000,LYM,0.0035,0.0035786,0.0035786,0.0035,20000.0,2021-01-18 18:00:00
1611100800000,LYM,0.0035789,0.0035789,0.0035789,0.0035789,1000.0,2021-01-20 00:00:00
1611122400000,LYM,0.003108,0.003108,0.003108,0.003108,19960.0,2021-01-20 06:00:00
1611165600000,LYM,0.0035789,0.003108,0.0035789,0.003108,47973.570727,2021-01-20 18:00:00
1611252000000,LYM,0.003108,0.003108,0.003108,0.003108,998.0,2021-01-21 18:00:00
1611295200000,LYM,0.003108,0.003108,0.003108,0.003108,65874.0,2021-01-22 06:00:00
1611446400000,LYM,0.0034885,0.0039,0.0039,0.0034885,82454.14991492,2021-01-24 00:00:00
1611554400000,LYM,0.00352,0.00352,0.00352,0.00352,24815.1203,2021-01-25 06:00:00
1611705600000,LYM,0.0035129,0.0035129,0.0035129,0.0035129,5693.3,2021-01-27 00:00:00
1611748800000,LYM,0.0032109,0.00321,0.00326,0.00321,6452.83176568,2021-01-27 12:00:00
1611835200000,LYM,0.00326,0.00326,0.00326,0.00326,308.40556026,2021-01-28 12:00:00
1611878400000,LYM,0.0032,0.00321,0.00321,0.0032,14986.0,2021-01-29 00:00:00
1612029600000,LYM,0.00341,0.00341,0.00341,0.00341,5000.0,2021-01-30 18:00:00
1612072800000,LYM,0.00341,0.00351,0.00351,0.00341,4957.203026839999,2021-01-31 06:00:00
