timestamp,coin,open,close,high,low,volume,datetime
1632216600000,MATIC,1.1659,1.1659,1.1659,1.1659,1.05,2021-09-21 09:30:00
1632216900000,MATIC,1.1647,1.1647,1.1647,1.1647,1253.78291717,2021-09-21 09:35:00
1632217200000,MATIC,1.1647,1.1647,1.1647,1.1647,0.00708283,2021-09-21 09:40:00
1632217500000,MATIC,1.16,1.1612,1.1612,1.16,0.00228093,2021-09-21 09:45:00
1632217800000,MATIC,1.16,1.1591,1.16,1.1591,8975.63559812,2021-09-21 09:50:00
1632218400000,MATIC,1.1587,1.1618,1.1618,1.1587,0.0023589500000000003,2021-09-21 10:00:00
1632219000000,MATIC,1.1523,1.1523,1.1523,1.1523,0.0010482,2021-09-21 10:10:00
1632219600000,MATIC,1.1498,1.1498,1.1498,1.1498,0.00113236,2021-09-21 10:20:00
1632219900000,MATIC,1.1501,1.1501,1.1501,1.1501,0.00102685,2021-09-21 10:25:00
1632220500000,MATIC,1.1608,1.1608,1.1608,1.1608,0.00123617,2021-09-21 10:35:00
1632221100000,MATIC,1.163,1.163,1.163,1.163,0.00127102,2021-09-21 10:45:00
1632221700000,MATIC,1.1641,1.1696,1.1696,1.1641,0.0023247199999999997,2021-09-21 10:55:00
1632222000000,MATIC,1.167,1.1699,1.1699,1.167,0.00233024,2021-09-21 11:00:00
1632222600000,MATIC,1.1612,1.1648,1.1648,1.1612,0.00243809,2021-09-21 11:10:00
1632223200000,MATIC,1.1738,1.1738,1.1738,1.1738,2519.221553,2021-09-21 11:20:00
1632223500000,MATIC,1.177,1.177,1.177,1.177,40.0,2021-09-21 11:25:00
1632224100000,MATIC,1.1739,1.1739,1.1739,1.1739,0.00108754,2021-09-21 11:35:00
1632224700000,MATIC,1.1751,1.1751,1.1751,1.1751,0.00102933,2021-09-21 11:45:00
1632225000000,MATIC,1.1739,1.1739,1.1739,1.1739,0.00122019,2021-09-21 11:50:00
1632225600000,MATIC,1.1761,1.1761,1.1761,1.1761,0.00122603,2021-09-21 12:00:00
1632226200000,MATIC,1.1805,1.1805,1.1805,1.1805,0.00111341,2021-09-21 12:10:00
1632226800000,MATIC,1.1767,1.1767,1.1767,1.1767,0.00122365,2021-09-21 12:20:00
1632227400000,MATIC,1.1779,1.1779,1.1779,1.1779,0.00123394,2021-09-21 12:30:00
1632228000000,MATIC,1.1739,1.1739,1.1739,1.1739,0.00128194,2021-09-21 12:40:00
1632228600000,MATIC,1.1857,1.1895,1.1895,1.1857,0.00205339,2021-09-21 12:50:00
1632229200000,MATIC,1.1739,1.1739,1.1739,1.1739,0.00104248,2021-09-21 13:00:00
1632229500000,MATIC,1.1739,1.1739,1.1739,1.1739,51.01683864,2021-09-21 13:05:00
1632229800000,MATIC,1.1739,1.1658,1.1739,1.1649,3219.6082777300003,2021-09-21 13:10:00
1632230400000,MATIC,1.171,1.171,1.171,1.171,0.00115584,2021-09-21 13:20:00
1632231000000,MATIC,1.1663,1.17,1.17,1.1663,219.10381804,2021-09-21 13:30:00
1632231300000,MATIC,1.17,1.1737,1.1737,1.1686,396.34416708000003,2021-09-21 13:35:00
1632231600000,MATIC,1.1787,1.1787,1.1787,1.1787,21.81978,2021-09-21 13:40:00
1632232200000,MATIC,1.174,1.174,1.174,1.174,0.00100619,2021-09-21 13:50:00
