timestamp,coin,open,close,high,low,volume,datetime
1606834800000,ORS,0.0039393,0.0039393,0.0039393,0.0039393,18392.157912,2020-12-01 15:00:00
1606885200000,ORS,0.0034521,0.0034521,0.0034521,0.0034521,1161.76705798,2020-12-02 05:00:00
1606914000000,ORS,0.003712,0.004243,0.004243,0.003712,19946.3169,2020-12-02 13:00:00
1606924800000,ORS,0.0044,0.0044,0.0044,0.0044,618.773592,2020-12-02 16:00:00
1606960800000,ORS,0.0044,0.0052512,0.0052512,0.0044,1000.0,2020-12-03 02:00:00
1606978800000,ORS,0.0052723,0.0052723,0.0052723,0.0052723,525.9135376,2020-12-03 07:00:00
1607000400000,ORS,0.0052318,0.0052318,0.0052318,0.0052318,2000.0,2020-12-03 13:00:00
1607018400000,ORS,0.0052552,0.0052552,0.0052552,0.0052552,422.806545,2020-12-03 18:00:00
1607281200000,ORS,0.0038,0.003497,0.0038,0.003497,8480.79,2020-12-06 19:00:00
1607342400000,ORS,0.0045,0.0045,0.0045,0.0045,1000.0,2020-12-07 12:00:00
1607421600000,ORS,0.0037,0.0035214,0.0037,0.0035214,18373.765754,2020-12-08 10:00:00
1607439600000,ORS,0.0035214,0.0035214,0.0035214,0.0035214,2676.0,2020-12-08 15:00:00
1607616000000,ORS,0.0035354,0.0035354,0.0035354,0.0035354,1573.6577,2020-12-10 16:00:00
1607623200000,ORS,0.0035113,0.0027069,0.0035113,0.0027069,59920.30955794,2020-12-10 18:00:00
1607644800000,ORS,0.0027071,0.0027071,0.0027071,0.0027071,18013.66,2020-12-11 00:00:00
1607684400000,ORS,0.0027071,0.0027071,0.0027071,0.0027071,4990.026057,2020-12-11 11:00:00
1607882400000,ORS,0.0025655,0.0024446,0.0025655,0.0024446,94325.23099946001,2020-12-13 18:00:00
1607886000000,ORS,0.002445,0.002445,0.002445,0.002445,218.92424085,2020-12-13 19:00:00
1607954400000,ORS,0.0024225,0.0023486,0.0024225,0.0023486,3769.24,2020-12-14 14:00:00
1607968800000,ORS,0.0023562,0.0023491,0.0023562,0.0023491,7097.2,2020-12-14 18:00:00
1608022800000,ORS,0.00235,0.0022,0.00235,0.0022,138519.0,2020-12-15 09:00:00
1608026400000,ORS,0.0021675,0.0021675,0.0021675,0.0021675,258.59500159,2020-12-15 10:00:00
1608498000000,ORS,0.00253,0.00253,0.00253,0.00253,360.0,2020-12-20 21:00:00
1608660000000,ORS,0.00253,0.00253,0.00253,0.00253,934.14292386,2020-12-22 18:00:00
